"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"K2C4",-4.28007534729618,1.07211431784201,-3.24327150373565,0.00220674764025318,0.00497306343214199,-1.85000818956473
"MDH1B",-3.56317750531291,1.30473120409333,-3.22915018741642,0.00229721701566754,0.00515851934834952,-1.8871597113136
"C7",-2.9150548820747,3.19095786669979,-3.21158206188162,0.00241466902184119,0.00540303600277231,-1.93323865309498
"IGFBP3",-2.81882332035434,1.43521702137938,-3.20126715426449,0.00248625078581138,0.00554354857189745,-1.9602201966831
"FLNB",1.55675434923774,0.413331594768217,3.19122415138556,0.00255786826602294,0.00568315097133971,-1.98643822658237
"MYH11",1.57130557148164,0.652544957969425,3.18838885898779,0.00257843695346992,0.00570874988645446,-1.99383060949622
"C5",2.45481014521521,0.771532167322534,3.16408038256912,0.00276130455589324,0.0060922488628274,-2.05703933222531
"CSN1S2",-2.28008539490647,0.825354632457218,-3.15349281200742,0.00284471899456168,0.00624118532856191,-2.08447416307876
"KRT10",-6.14123647769287,1.86919749840774,-3.15300839981524,0.00284859171889989,0.00624118532856191,-2.08572798947106
"IGF2",-2.02128158645308,0.705943254415119,-3.14303882253923,0.00292940773695025,0.00639604249832391,-2.11150547917045
"FGB",-3.14022195142683,2.91781616788423,-3.1160569526693,0.00315910125608887,0.00687376859514509,-2.18100840253701
"Q32Le4",-1.68640651806885,0.358614391703744,-3.10291652683587,0.00327700596111789,0.007105810176857,-2.21471758339767
"TAGLN2",-3.15869829952803,1.7896858980515,-3.06704291201941,0.00362030995809298,0.00782334103957763,-2.30627454358091
"eNO1",-2.95893493904752,2.99192467694863,-3.06401019712003,0.00365083098284386,0.00786236979581732,-2.31398291992813
"CSRP1",-1.69701187390001,0.533260908749307,-3.05870045414886,0.00370485045773968,0.0079515667987542,-2.32746692318923
"P02647",2.44723324198011,0.803771327597334,3.05461112195813,0.00374696443819838,0.00801469342543451,-2.33784129340094
"LTF",-3.71849328377971,2.26415786302272,-3.02842797097741,0.00402744196473514,0.00858552662076984,-2.40405033208229
"P09210",1.61290108273805,0.330527392169844,3.018350593561,0.00414054683245031,0.00879691936456614,-2.42943280666394
"C4A",1.91134450061521,1.69571761681544,2.99894756408475,0.0043667485131751,0.00924637017387076,-2.47814652397992
"P08238",2.17823672942292,1.08591880466753,2.99266234286666,0.00444246860484023,0.00937524310921133,-2.4938815967013
"CCN2",-1.90423388667478,0.732630820155657,-2.95341052515183,0.00494384110703649,0.0103985457951334,-2.59164894269555
"K2CA",-2.02524013557922,0.49157497204076,-2.92163149184404,0.00538796835389534,0.0112950432933819,-2.67016583047865
"PGK2",1.16608627827393,0.431077244658023,2.90902738754599,0.00557420838199109,0.0116467731425046,-2.70114727612485
"SeRPINA3-1",-4.152888783193,3.84999949266226,-2.9077957973954,0.00559272472155649,0.0116468953772348,-2.70416968664598
"PRDX1",-1.9348194969724,0.546049595625712,-2.87925847965626,0.00603815057351055,0.012533134907517,-2.77395707650058
"H2A1",-2.28980891571782,1.08487554912278,-2.86044149441223,0.00634968096800817,0.0130509729342448,-2.81971479514224
"H2AJ",-2.28980891571782,1.08487554912278,-2.86044149441223,0.00634968096800817,0.0130509729342448,-2.81971479514224
"H2AC20",-2.28980891571782,1.08487554912278,-2.86044149441223,0.00634968096800817,0.0130509729342448,-2.81971479514224
"MST1",-2.12881945218014,1.60785553826297,-2.84163725024892,0.00667586893191436,0.0136768613507726,-2.86523434250534
"FLNC",1.21026998788859,0.271711608969947,2.83915343388403,0.00672009934058548,0.0137229213071503,-2.87123136838074
"HNRNPR",1.29180917726935,0.274976810390274,2.76712923664193,0.00812721561648788,0.0165428163032382,-3.04353160382525
"FN1",-2.85813970573354,3.63302739964173,-2.76406958768432,0.00819263393439402,0.0166223537382721,-3.05078200757685
"PF4",-2.01457007049519,0.493140774575256,-2.76189546261354,0.00823941428355004,0.0166636872208977,-3.05593054614206
"NACA",-1.9729078235423,0.816083855863542,-2.74743884802387,0.00855680619337321,0.0172503025815287,-3.0900920840431
"ARHGeF9",-1.83097120376704,0.399278493642343,-2.74474720551333,0.0086171330442507,0.0173165953851025,-3.096438467926
"P08727",2.37366640029365,1.29650660735389,2.74265328632861,0.00866433459120447,0.017356175006508,-3.10137247138874
"P31946",1.03753580403551,0.416300648724564,2.71075906756704,0.00941342786914313,0.0187970664095864,-3.17619367817776
