"logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B"
"P63261" 5.271140562855 2.45979019689723 19.7700996519455 4.46793075123551e-24 1.4096321520148e-21 43.3233679246979
"P60709" 5.271140562855 2.45979019689723 19.7700996519455 4.46793075123551e-24 1.4096321520148e-21 43.3233679246979
"P13645" 5.48344799258706 2.97643993189695 17.0080573308846 1.96743971326483e-21 4.13818153023369e-19 37.8107141996318
"P02768" 6.29517564748687 3.23301415862248 16.3014168312037 1.05081145457706e-20 1.65765506959532e-18 36.2674529675602
"KRT1" 6.17824491017908 3.24960602826261 16.0591430889391 1.88884639626583e-20 2.38372415208748e-18 35.7249205648187
"KRT9" 5.38581970542824 2.75795260815414 14.7178852006553 5.45135337727501e-19 5.73300663510089e-17 32.5918952823528
"TLN1" 5.67960133494518 2.71389669310979 13.2504460433672 2.74087405907043e-17 2.47070218753349e-15 28.8992122333608
"P68366" 4.16698666953726 1.76508982753113 9.54936503887133 1.78365640104814e-12 1.40685898632672e-10 18.2685283398783
"P19823" 3.55475776138154 1.72378064659439 8.86231477707267 1.68396471663618e-11 1.1806463735527e-09 16.0924587753941
"eeF1A1P5" 2.9534017948832 1.86671378928113 8.31674758803349 1.03806383194806e-10 6.55018277959228e-09 14.3262975134143
"KRT2" 5.39455863191657 2.86031237617989 7.98302137550096 3.20191359905026e-10 1.83673407363701e-08 13.2314372855168
"FLNA" 4.74611181074152 1.75658537855711 7.91864045561176 3.98336796436383e-10 2.09458765459465e-08 13.0191006847058
"TUBB1" 2.9709109274147 1.29215683445709 7.67818612920167 9.02994905179686e-10 4.38299834744909e-08 12.2231723436902
"KRT14" 4.25799126042506 2.44276934440136 7.59730684419872 1.19025853747111e-09 5.36466526531621e-08 11.9545099686775
"TUBA1B" 3.93582119165332 1.66164867095912 6.93402275251667 1.1624523464439e-08 4.89004953737399e-07 9.73758390810677
"P07996" 4.28478149654597 1.8511055360765 6.76990803244778 2.04845901643335e-08 8.07861024605904e-07 9.18654796300061
"VTN" 2.21440655221738 1.30500717022259 6.6651983574202 2.94131301945274e-08 1.09174618545569e-06 8.8347507184833
"FBLN1" 3.3338157813551 1.2055395696611 6.48214508258989 5.5376397321951e-08 1.94125037278617e-06 8.21963187782185
