"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ALB",-7.22968105402767,8.0225757952076,-28.692924884242,1.42175691040956e-31,3.18473547931741e-29,56.420630537647
"P13645",7.2058121286592,3.28286207275526,19.5446430693666,2.68525357557391e-24,3.00748400464278e-22,43.0232721371935
"KRT1",8.22319079574324,3.56366728071721,19.3120892654967,4.44724513092588e-24,3.32060969775799e-22,42.5909587027251
"P63261",5.33697330889773,2.73660694264868,17.0428058832884,7.93803463047354e-22,3.0869749705701e-20,38.0698003878065
"P60709",5.33697330889773,2.73660694264868,17.0428058832884,7.93803463047354e-22,3.0869749705701e-20,38.0698003878065
"A2M",-6.36939678806007,7.04890177435079,-17.0257728461326,8.2686829568842e-22,3.0869749705701e-20,38.033679008303
"TF",-5.71469164839596,6.62833730330571,-16.1311203857606,7.35839012278748e-21,2.35468483929199e-19,36.0876461611711
"AHSG",-5.61536000346578,6.45909865672305,-15.9971964553731,1.02819530251019e-20,2.87894684702854e-19,35.7879321876624
"KRT9",6.50142075210384,3.05443713763583,15.452270403669,4.09335547126516e-20,1.01879069507044e-18,34.5451742255201
"SeRPINA1",-5.46592580862663,6.48107743762678,-15.1598949691817,8.70871301595011e-20,1.95075171557282e-18,33.8627282725514
"P02768",6.82500600750235,3.53014814150613,14.9386450263871,1.55197218613067e-19,3.16037972448428e-18,33.3388970534313
"AFP",-4.79901697637691,5.82309093743856,-13.8505305301495,2.8926894327549e-18,5.39968694114248e-17,30.6674205079622
"C3",-5.78675483779622,6.80831847634258,-13.4394786798604,9.06538312726647e-18,1.56203524654438e-16,29.6159656285476
"TLN1",6.09171033909337,3.01286371076434,12.8425436615022,4.94388826431872e-17,7.91022122290995e-16,28.0466489842669
"P68366",5.10093417750815,2.08258765709156,11.8399711470951,9.45417602419458e-16,1.41182361961306e-14,25.2959225229978
"APOA1",-5.18789928063384,5.83793754773609,-11.2495372682627,5.7105207843103e-15,7.99472909803442e-14,23.6078332577913
"GC",-4.13146635444444,5.15266420639357,-11.2011936459207,6.62968443039241e-15,8.73558419063471e-14,23.4673795556521
"TUBB1",3.99452206038984,1.59234073883428,11.1224680978097,8.45911104733545e-15,1.05268937477952e-13,23.2379347929075
"HBBF",-3.95543316826179,5.20161125704235,-10.9315054762197,1.53276851609837e-14,1.80705340845281e-13,22.6776693710668
"ACTB",-3.3767153312176,4.69839418045775,-10.1687399645568,1.72470003182161e-13,1.83968003394305e-12,20.3880741345588
"ACTG1",-3.3767153312176,4.69839418045775,-10.1687399645568,1.72470003182161e-13,1.83968003394305e-12,20.3880741345588
"ITIH4",-4.55863193384451,5.68496499135984,-10.0051513515521,2.92605849012889e-13,2.97925955358578e-12,19.8864641723719
"eeF1A1P5",4.71234847241328,2.0344425061276,9.65396648901426,9.20178678338974e-13,8.96174017164914e-12,18.7974287073224
"GSN",-4.04399454655027,4.75887842710271,-9.62902480532059,9.98744560523064e-13,9.32161589821526e-12,18.7194620877191
"KRT2",7.17877169008726,3.15887506003387,9.4530519641279,1.7840058947806e-12,1.59687749653097e-11,18.1670864355237
"P11142",4.56135645543215,1.58731738439312,9.44149498323011,1.85351852275916e-12,1.59687749653097e-11,18.1306700873144
"TUBA1B",4.93773478368651,1.94726573425111,9.34817255863396,2.52516326570645e-12,2.09495026488239e-11,17.8359884326399
"P68104",4.75214272090246,1.96523511745077,9.28603376382778,3.10417156782801e-12,2.48333725426241e-11,17.6391674629744
"FeTUB",-3.80048724071703,4.65955917386766,-9.21178249233461,3.97488293975428e-12,3.07025440863779e-11,17.4033523671456
"HBA1",4.59970505324409,1.88969620876951,8.80925967590886,1.53444007283308e-11,1.14571525438203e-10,16.1134496119649
"FLNA",5.22375159407927,2.12980106281586,8.70205336294378,2.20508563659319e-11,1.5933522019254e-10,15.7667506563908
"PKM",3.82578033519994,1.62531181936248,8.56221597442038,3.54466209956832e-11,2.48126346969782e-10,15.3126353078213
"KNG1",-4.30973004938427,4.64400516719177,-8.54943011889372,3.70224183059044e-11,2.51303687894624e-10,15.2710096729939
"SeRPINF1",-3.26270517768893,4.47146455055078,-8.37026428921697,6.82124839233889e-11,4.49399894083504e-10,14.6859427858444
"P19823",4.33816661457632,1.95199204990044,8.3561675860819,7.15812749706021e-11,4.58120159811853e-10,14.6397725228943
"KRT14",5.46960610929304,2.68973372823354,8.28392953350528,9.16648864518861e-11,5.70359293478402e-10,14.4028697975099
"P68371",4.63340660497467,1.75239805099663,8.23995278381615,1.06582141281137e-10,6.45254044512827e-10,14.2584034927827
"AGT",-3.90402204296691,5.26136865827236,-8.14150511704612,1.49462189133695e-10,8.81040272788097e-10,13.934341657684
"TUBB",4.8007923131135,1.6982673327166,7.97079342334348,2.69139975858459e-10,1.49145029775239e-09,13.3703553607315
"P07996",5.06946030601835,2.092374929761,7.97062641325112,2.69295191692377e-10,1.49145029775239e-09,13.3698023823884
"P02788",3.77973317739096,1.45774634577412,7.96668060288899,2.7298867057075e-10,1.49145029775239e-09,13.3567369429102
"VTN",3.62762400120057,1.52379352816746,7.95285852436677,2.86333611633972e-10,1.49857611201358e-09,13.3109588549286
"SeRPINA5",-3.75158609367641,4.45905450628944,-7.95150712023937,2.87673092931179e-10,1.49857611201358e-09,13.3064822205035
"HBA",-3.15968581894556,4.62559023340705,-7.88980695684603,3.56043573432788e-10,1.81258546474874e-09,13.1019371812057
"KRT13",4.59852522953322,1.73143413968201,7.87127483886211,3.7961293338423e-10,1.88962882395706e-09,13.0404409164362
"P02771",3.77346275936903,1.46420732564624,7.82036434238903,4.5276240679373e-10,2.20475606786512e-09,12.8713633508525
"P13647",5.9019759735579,2.68452794778343,7.69179349433327,7.07102528961741e-10,3.334728807744e-09,12.4435044461535
"P04406",4.18477612576127,1.63629529099176,7.68876160505193,7.14584744516572e-10,3.334728807744e-09,12.4334005310449
"A1BG",-3.17627200206902,4.1781310077701,-7.60141401763245,9.67964958105307e-10,4.42498266562426e-09,12.1420406544445
"Q04695",5.13837795834161,2.19354047619982,7.41947684085405,1.82397145705337e-09,8.04274907407822e-09,11.5336069030759
"PLG",-4.91931390300233,5.25419591521744,-7.41834866685981,1.83116161954459e-09,8.04274907407822e-09,11.5298280112709
"CFH",-4.50776732779462,4.73751401127154,-7.35970211418126,2.2469100714268e-09,9.56068571029927e-09,11.3332928318651
"P07900",4.45343754202459,1.58250706049443,7.35776834907133,2.26212652966902e-09,9.56068571029927e-09,11.3268093401072
"C4",-3.59858447790314,4.71262774733524,-7.27342624968175,3.0369339669157e-09,1.25976520109096e-08,11.0438468769938
"P26583",4.09021126907337,1.35952732575011,7.229475610795,3.5411719496311e-09,1.44222275766794e-08,10.8962617853331
"KRT16",5.24702065893688,2.5364333186317,7.19579216690782,3.98379887827673e-09,1.59351955131069e-08,10.7830961569412
"P68032",4.63381898209233,2.10659978605528,6.92493739544926,1.02852054016636e-08,4.04190528065377e-08,9.87160914675724
"P09429",3.97606058803943,1.37638461910149,6.78901770506757,1.65659615942808e-08,6.39788861572222e-08,9.41348243848851
"KRT3",4.43369088709606,1.74723983828543,6.69890152565901,2.2726038135605e-08,8.62819074978902e-08,9.10959535461489
"P26038",3.90989954932891,1.46456907161834,6.6639281322151,2.56932481062807e-08,9.59214595967812e-08,8.99164288275858
"SeRPINC1",-3.92987281452492,5.1272802214854,-6.51536368152271,4.32733801442038e-08,1.58905527086912e-07,8.49058874688862
"SeRPINA3-7",-2.7055030674793,4.03724715903641,-6.50993707332132,4.41052166852753e-08,1.59347879637124e-07,8.47228893835847
"P01024",4.99896310869269,2.35144295118694,6.42330445369682,5.97702724889676e-08,2.12516524405218e-07,8.18019144672879
"HPX",-3.49619130846274,4.51211037932,-6.36872871552032,7.23794618147694e-08,2.53328116351693e-07,7.99624277233907
"KRT6A",5.79072313880176,2.67428440972459,6.33596205328747,8.11922218585088e-08,2.79800887635476e-07,7.88583301868912
"MYH9",4.4979913816411,2.17147436226733,6.29859942532312,9.2555069529878e-08,3.14126296586253e-07,7.75997017899191
"Q5XKe5",4.17790351936637,1.57462061995481,6.22487740394328,1.19839137967348e-07,4.00656222457999e-07,7.51174681302286
"Q7RTS7",3.94586721081386,1.40459970723818,6.20638113859602,1.27860823509148e-07,4.21188595088957e-07,7.44949863614816
"ORM1",-3.2663939572929,3.84967463978969,-6.13412507511028,1.64669735785987e-07,5.34580011826973e-07,7.20645407811137
"SeRPINF2",-3.06829862957314,4.40365952530721,-6.11357721711963,1.76947493189199e-07,5.66231978205436e-07,7.13737925709844
"APOH",-3.00099780775354,3.55010419307759,-6.07517970578077,2.02387800976955e-07,6.38519259420251e-07,7.0083538241054
"P06396",4.7525386898586,2.12955510936767,5.93331276692558,3.32252351678756e-07,1.03367398300058e-06,6.53234076282707
"P01008",4.3508282923942,1.82429362274305,5.89260144473953,3.82965476858523e-07,1.17512694268917e-06,6.39597133363181
"KRT5",-4.41163262600809,4.75060084572523,-5.87712242703459,4.04207264717251e-07,1.22354631481979e-06,6.344151922577
"P01023",5.53075611615918,2.56133651287742,5.61572271618096,1.00321440936528e-06,2.99626703597097e-06,5.47200154542749
"F12AI",-3.5000019226584,4.20663262039804,-5.55094538786322,1.25557632803172e-06,3.70064601946192e-06,5.25687406071813
"KRT8",4.22637313769548,1.57238229373487,5.50901396485602,1.45154209588689e-06,4.22266791530731e-06,5.11786342507797
"F2",-3.62689854491791,4.58599019856791,-5.46629549127818,1.68235647227744e-06,4.83138268961726e-06,4.97645277884971
"SeRPINA3-2",-3.28084634715986,4.82604857429141,-5.43843645534594,1.85211528279601e-06,5.25156738413045e-06,4.88434966879371
"KNG2",-3.7829210915422,4.18911636434987,-5.39196254044699,2.17385816806713e-06,6.08680287058796e-06,4.73092181527545
"KRT77",4.36289497022237,1.39040619227983,5.36399114222856,2.39357685274773e-06,6.6192742594505e-06,4.63871304591643
"KRT6B",5.68252469747524,2.49674812989069,5.31195335644199,2.86241981393336e-06,7.81082026390313e-06,4.46745071004487
"THBS1",-2.75860586231141,3.81444994666643,-5.30873932753679,2.89418786564268e-06,7.81082026390313e-06,4.45688533669964
"KRT6C",5.50299424822283,2.43459542956762,5.24655451238441,3.58224900027019e-06,9.55266400072051e-06,4.25276115919639
"KRT76",4.27522665178544,1.71902759500493,4.97048205074309,9.17281341660014e-06,2.41730612390404e-05,3.35403476375048
"O95678",4.68251996756988,1.65030993373948,4.90479026604367,1.14522700417019e-05,2.98291684807118e-05,3.14220120560695
"AMBP",-2.19376332872363,3.20142321680015,-4.89186583357244,1.19623596283899e-05,3.07996385834408e-05,3.10062467295218
"FBLN1",2.5350355340725,1.54404194159371,4.85428043028267,1.35762203370009e-05,3.45576517669115e-05,2.97990953111775
"CFB",-3.4965582762033,4.69910009658115,-4.83043601884228,1.47091868770392e-05,3.7020874836593e-05,2.90347892306572
"F5",-4.11498120035824,4.7740174212896,-4.7413648574459,1.98246060084681e-05,4.93412416210761e-05,2.61905323955624
"PZP",4.89078735782893,1.86308205916944,4.73746268093195,2.00848010855286e-05,4.94395103643781e-05,2.60663280007371
"TTR",-2.41462377905379,3.5072245420389,-4.58378843069358,3.34804592348277e-05,8.15176398761022e-05,2.12033576890204
"P68133",4.34254582747454,1.43737644173672,4.47974836888098,4.71794585585385e-05,0.000113636545345297,1.79444320394763
"ADIPOQ",-1.88854281039515,2.79383412952405,-4.46991496364927,4.87276282349619e-05,0.000116116901325867,1.76378912562721
"GAPDH",-1.94024410426246,2.9599419780984,-4.4049179637487,6.02842312581749e-05,0.000142143871598223,1.56183840137915
"KRT75",-3.27119475120344,3.70013749810656,-4.18029375840914,0.000124732616831737,0.000291042772607386,0.873408752848736
"LUM",-2.09614149654237,3.07535703145988,-4.13982095310493,0.000141982422493691,0.000325819750228176,0.751039567227088
"eeF1A1",-2.73436409484522,2.98419675711455,-4.13858050781993,0.000142546140724827,0.000325819750228176,0.747297576153623
"SeRPINA7",-2.26287219038048,3.56514370403678,-4.09715027416447,0.000162674348576818,0.000368071253345528,0.622611456937245
"CLeC3B",-2.56438344988231,2.59057900230815,-4.01174187393118,0.000213238462220079,0.000477654155372977,0.367418923379044
"FGA",-2.31027004525624,3.07297260030194,-3.94580587182529,0.000262383646914029,0.000581920167413292,0.172171132651838
"ITIH3",-3.32043327086825,4.82083252917635,-3.90808912459228,0.000295247192846969,0.000645442712684371,0.0611997059927294
"APOe",-2.29278918917863,3.40336802544691,-3.90642159971071,0.000296788390207546,0.000645442712684371,0.0563056836618925
"DSP",3.56011731774943,1.57262262338927,3.840525265339,0.00036431587925154,0.000784680355311009,-0.136249735174067
"HBB",-2.75786983534983,3.60913296436354,-3.8340211065208,0.000371733031439606,0.00079303046707116,-0.155165116400993
"P08238",2.59139616707957,1.39869698286489,3.81438567795519,0.000395018558959647,0.000834756200065669,-0.212168751849972
"IGFBP2",-3.73494077047637,2.56489382133601,-3.75651266118495,0.00047211617432043,0.000988355355586694,-0.379292899837045
"SeRPINA3-4",-3.3654679400318,4.46456017642123,-3.70960304844648,0.000545045231807458,0.00113046418448954,-0.513764866678049
"P08727",2.68189873776298,1.50896968556269,3.68071963992857,0.000595211330782572,0.00122318658803024,-0.596110831222742
"C4A",2.47735036092813,1.92122048006565,3.61754505062105,0.000720840866305098,0.00146789412774856,-0.774992864566069
"AFM",-2.33954331154319,3.64994722284964,-3.54706530465606,0.000890936586924516,0.00178804356733331,-0.972519906796535
"CLU",-2.28874253839214,3.04215266023609,-3.545909926061,0.000894021783666656,0.00178804356733331,-0.975739675229482
"SeRPINA3-5",-3.12915464428774,4.18957050927843,-3.54247389969619,0.000903257451382654,0.00179052804521871,-0.985311543089924
"FN1",-3.32577729134457,3.70447587721651,-3.34577622863695,0.00161387256564051,0.00317111802371469,-1.52417844115064
"ITIH1",-2.49979114909458,3.81573558691508,-2.9469926047419,0.00496855162369964,0.00967787446703235,-2.55689902498796
"KRT7",-2.27427919278967,3.03408196945055,-2.91623239973722,0.00540173380609039,0.0104309342462435,-2.63293787952436
"KRT19",-2.83227379316876,2.90798190215825,-2.90080687817655,0.0056319756846592,0.0107825859261851,-2.67086300954278
"VNN1",-1.64385000139581,2.69500811622411,-2.86983838782341,0.00612203618131851,0.0116214924119945,-2.74658144457019
"KRT17",-3.82776177148528,3.29428938584638,-2.82919408124182,0.00682541252233747,0.0128478353361646,-2.8450962382866
"KRT79",-2.38952004311246,2.44652612012048,-2.78223675226293,0.0077309903233608,0.0144311819369402,-2.95767808600058
"APOB",2.54334188127387,1.88182983813944,2.75659788157054,0.00827113516519076,0.0153118535289482,-3.01858194828743
"APOA4",-1.70242077397886,2.23639630347994,-2.71966068949758,0.00911073356108054,0.0167279042432954,-3.10561213689137
"KLKB1",-1.40175560845504,2.41074025784797,-2.5188713274003,0.0152103719884699,0.0277001896375387,-3.56354442736894
"C7",-1.77571535580338,3.17167040737004,-2.48913307620783,0.0163783977513225,0.0295867830346471,-3.62912417446379
"IGFBP3",-1.64536538897783,1.59150732086787,-2.46210310746879,0.0175099612109139,0.0313778504899577,-3.68821537623327
"FGB",-1.80255776505809,2.88157124287961,-2.42825816176373,0.0190263166318561,0.0338245629010776,-3.76150538652238
"KRT73",-1.65846169274464,2.30143899068349,-2.39247387133516,0.0207574796424357,0.0366116176370519,-3.83814033047288
"APOD",-1.09976346446143,1.954804178567,-2.33614526426239,0.0237706528888572,0.0415986425555001,-3.95696985547899
"HMGB1",-1.53558446456545,1.57185030634935,-2.29106783559464,0.0264579005821855,0.0459424010109267,-4.05045399061826
"POTee",1.2439606231266,1.55755606480302,2.28039798109725,0.0271323424397155,0.0467511131268944,-4.07236989522588
"CPB2",-1.44212662310071,2.43628368427722,-2.25606575331514,0.028727949674762,0.0491226009705854,-4.12204264788299
"ACTA1",-2.80424252144075,2.36297496839623,-2.20746091401686,0.0321667414277525,0.0545603975837397,-4.21998375501624
"TAGLN2",-1.5937726088852,1.82556932981405,-2.20439701921327,0.0323952360653454,0.0545603975837397,-4.22609995805961
"ACTC1",-2.3949385584378,3.22253436347275,-2.10922063405143,0.0402446901067123,0.0672747058500265,-4.41263830170786
"eNO1",-1.54980325424887,2.92915499641106,-2.09930282984225,0.0411514642893059,0.0678299979101451,-4.4316875135308
"HMGB2",-1.43638414233158,1.61564898745718,-2.09896678648701,0.0411824987311595,0.0678299979101451,-4.43233165690833
"HRG",-1.38481145629502,1.89807251096587,-2.07339668429775,0.0436047514526776,0.0712953600394145,-4.48109527992684
"TGFBI",-1.57256306221465,2.39847822889881,-2.04964146495544,0.0459654056209882,0.074610513471749,-4.52595307986162
"THBS4",-1.51124141085052,2.59908547029237,-2.04587451081301,0.0463497724727623,0.0746931585172572,-4.53302681517941
"SeRPINA3-8",-1.44978031107215,2.68654625935087,-2.02026155905495,0.0490379984988534,0.0784607975981654,-4.58083554781548
"F10",-1.00196224615446,1.7889148002428,-1.93511534981035,0.0589664343934554,0.0936771723697447,-4.73611967303569
